,date,year,month,SIE,AO,BS,CS,ESS,LS,KS,BNS,GS,CA,HB,BB
1115,2015-08-25,2015,8,3496250,2209375,257500,245000,340000,57500,8750,22500,72500,256250,9375,17500
1116,2015-08-26,2015,8,3411250,2196250,230625,221875,342500,40625,8750,23125,76250,241250,10000,17500
1117,2015-08-27,2015,8,3325000,2181875,188125,206250,337500,35000,10625,21875,80625,238125,9375,15625
1118,2015-08-28,2015,8,3336250,2191250,175000,191875,342500,31875,11875,25625,76875,260625,10625,17500
1119,2015-08-29,2015,8,3325000,2176875,230000,156250,322500,28750,11250,26250,85000,262500,10000,15000
1120,2015-08-30,2015,8,3310000,2175625,218750,164375,305625,29375,9375,28125,93125,260000,10000,13125
1121,2015-08-31,2015,8,3279375,2190000,197500,156250,291250,28125,10000,28125,85625,264375,13125,12500
1122,2015-09-01,2015,9,3278125,2191250,192500,151875,293750,28125,11875,26875,90000,266875,13750,11250
1123,2015-09-02,2015,9,3227500,2184375,155000,135000,269375,33125,11250,28125,95625,288125,13125,11875
1124,2015-09-03,2015,9,3331250,2192500,255625,136250,252500,38750,10625,31875,96875,285625,12500,17500
1125,2015-09-04,2015,9,3301875,2190625,263125,103750,258125,32500,6875,37500,96875,283750,10000,15000
1126,2015-09-05,2015,9,3303750,2200000,255625,136250,233750,34375,5000,37500,97500,279375,11250,13125
1127,2015-09-06,2015,9,3308750,2191250,278125,123125,241250,33750,3125,40000,95625,275625,10625,13750
1128,2015-09-07,2015,9,3208125,2185000,255625,79375,232500,30000,5000,35000,97500,264375,10625,10625
1129,2015-09-08,2015,9,3223750,2182500,250000,80625,230000,28125,5000,33750,126875,250625,11875,11875
1130,2015-09-09,2015,9,3284375,2176875,250000,122500,241875,31250,1250,40625,140625,252500,11875,10625
1131,2015-09-10,2015,9,3292500,2176875,250625,155625,241250,23125,0,41875,133125,244375,11875,13750
1132,2015-09-11,2015,9,3391250,2190000,287500,210625,232500,28750,625,42500,126875,240625,11875,16875
1133,2015-09-12,2015,9,3475000,2195000,344375,242500,216875,31250,3125,43750,138125,238125,8750,12500
1134,2015-09-13,2015,9,3490625,2192500,388125,238125,216250,11250,4375,40625,138750,243125,1250,15000
1135,2015-09-14,2015,9,3513750,2171250,402500,265000,220625,7500,5000,36875,146875,247500,0,10625
1136,2015-09-15,2015,9,3595000,2154375,401875,305625,233750,15000,5000,41875,165625,262500,0,7500
1137,2015-09-16,2015,9,3613750,2190625,403750,290000,218750,23125,5000,44375,163125,267500,0,7500
1138,2015-09-17,2015,9,3682500,2208750,402500,304375,242500,25625,3125,43750,177500,266250,0,7500
1139,2015-09-18,2015,9,3786875,2217500,413750,334375,250000,21250,3125,50625,185625,287500,1250,19375
1140,2015-09-19,2015,9,3822500,2227500,430625,335000,231875,26875,6875,47500,181875,301250,0,21875
1141,2015-09-20,2015,9,3863125,2245000,451250,331250,216875,43750,10625,45625,175625,319375,0,22500
1142,2015-09-21,2015,9,3901875,2256250,466875,324375,213750,62500,12500,50000,160000,331250,0,22500
1143,2015-09-22,2015,9,3940000,2263750,483750,310625,220625,79375,13125,43125,165000,337500,0,22500
1144,2015-09-23,2015,9,3978125,2261250,475625,318125,238125,94375,13750,47500,160000,345625,0,22500
1145,2015-09-24,2015,9,3989375,2253125,470625,308750,257500,97500,16250,54375,165000,341875,0,22500
1146,2015-09-25,2015,9,4013750,2265625,428750,317500,271250,115000,20625,53125,173125,343750,0,22500
1147,2015-09-26,2015,9,4059375,2269375,411250,339375,276875,125000,23750,56875,179375,353750,0,22500
1148,2015-09-27,2015,9,4151250,2275625,418750,353750,280625,146875,44375,61875,179375,365625,0,19375
1149,2015-09-28,2015,9,4173750,2275000,420625,345000,298125,164375,58750,52500,141875,394375,0,22500
1150,2015-09-29,2015,9,4233125,2265625,400625,380625,338750,173125,51250,43750,146250,409375,0,22500
1151,2015-09-30,2015,9,4255625,2254375,420000,422500,343750,171250,28750,47500,158750,385625,0,22500
1152,2015-10-01,2015,10,4195000,2243750,421250,426250,304375,174375,12500,58750,188125,343125,0,22500
1153,2015-10-02,2015,10,4045625,2203125,401250,363750,288750,177500,4375,64375,210625,312500,0,17500
1154,2015-10-03,2015,10,4147500,2228750,399375,396875,323750,181250,3750,68125,226875,299375,0,19375
1155,2015-10-04,2015,10,4350000,2247500,455625,467500,366250,174375,5000,68750,231875,310000,0,21875
1156,2015-10-05,2015,10,4533750,2251250,507500,534375,399375,168750,5625,68750,237500,338125,0,22500
1157,2015-10-06,2015,10,4649375,2258125,568125,549375,420000,171875,5625,68750,212500,371250,0,22500
1158,2015-10-07,2015,10,4825625,2269375,628750,580625,445000,191250,15625,60000,200000,411875,0,22500
1159,2015-10-08,2015,10,4935625,2271875,655000,612500,433125,244375,24375,53750,173750,443750,0,22500
1160,2015-10-09,2015,10,5041250,2249375,683750,631875,442500,278125,20625,33125,155625,511250,0,22500
1161,2015-10-10,2015,10,5068750,2196250,690625,631250,436250,266875,16875,51875,180000,572500,0,22500
1162,2015-10-11,2015,10,5070000,2173750,700000,606250,470000,270000,26250,43750,174375,582500,0,22500
1163,2015-10-12,2015,10,5138125,2183750,694375,555625,499375,295000,45000,45625,212500,583750,0,22500
1164,2015-10-13,2015,10,5337500,2211875,710000,555625,560000,317500,60625,43750,228125,624375,0,22500
1165,2015-10-14,2015,10,5496250,2228125,710000,561250,651875,346250,70000,40625,225625,639375,0,22500
1166,2015-10-15,2015,10,5682500,2225000,727500,605625,731875,375000,80625,33750,223125,654375,0,23125
1167,2015-10-16,2015,10,5800000,2190625,754375,595000,767500,444375,104375,36250,251250,630000,0,21875
1168,2015-10-17,2015,10,6038125,2160000,756250,637500,822500,521875,124375,38125,268750,680000,0,22500
1169,2015-10-18,2015,10,6266875,2139375,751875,652500,854375,612500,168750,43750,268750,742500,0,22500
1170,2015-10-19,2015,10,6418750,2131250,757500,667500,851250,673750,198750,42500,278125,783125,0,22500
1171,2015-10-20,2015,10,6445000,2171875,780625,675000,844375,655000,130000,44375,298125,806250,0,22500
1172,2015-10-21,2015,10,6496250,2200000,790625,676250,837500,671875,110625,46250,304375,816875,0,25000
1173,2015-10-22,2015,10,6696250,2225000,807500,681875,833750,751875,162500,41250,312500,836250,0,22500
1174,2015-10-23,2015,10,6894375,2236250,833750,680625,835625,781875,251250,41250,316875,872500,625,22500
1175,2015-10-24,2015,10,7015000,2240000,840625,673125,850000,790625,333125,36250,319375,885625,0,22500
1176,2015-10-25,2015,10,7025625,2232500,850000,676875,883125,791875,328750,28750,325000,859375,625,18750
1177,2015-10-26,2015,10,7039375,2253125,865000,693750,918125,796250,241250,31875,326875,855625,8125,19375
1178,2015-10-27,2015,10,7122500,2259375,878125,703125,955000,776875,245000,41875,323750,862500,13750,27500
1179,2015-10-28,2015,10,7279375,2263125,900625,706875,970000,772500,263750,53125,320000,909375,26250,31875
1180,2015-10-29,2015,10,7340625,2261875,900625,716250,999375,765625,284375,60000,314375,922500,36250,32500
1181,2015-10-30,2015,10,7493750,2265625,916875,730000,1013125,781250,332500,60625,315000,951250,47500,34375
1182,2015-10-31,2015,10,7641250,2270000,947500,723750,1019375,796250,368125,58125,311875,999375,57500,33125
1183,2015-11-01,2015,11,7866875,2269375,975625,715000,1023125,796250,514375,45625,333750,1035625,59375,40625
1184,2015-11-02,2015,11,7942500,2275625,986250,713125,1016250,797500,533125,45000,331250,1064375,56250,62500
1185,2015-11-03,2015,11,7972500,2278125,985000,714375,1018125,797500,514375,56875,331875,1072500,65625,74375
1186,2015-11-04,2015,11,8048125,2278750,975625,723125,1031250,797500,507500,67500,340625,1090625,85000,89375
1187,2015-11-05,2015,11,8201875,2279375,988125,741875,1057500,797500,508750,83125,353125,1104375,93750,135000
1188,2015-11-06,2015,11,8326250,2277500,977500,753125,1091250,796250,541250,100625,356875,1120625,105000,148750
1189,2015-11-07,2015,11,8425000,2278750,964375,766875,1121250,797500,590000,109375,340625,1123125,122500,159375
1190,2015-11-08,2015,11,8508750,2276875,967500,783125,1136250,797500,606250,88750,329375,1125000,145625,191875
1191,2015-11-09,2015,11,8479375,2277500,960000,795000,1143125,792500,566250,66875,320000,1116250,156250,226875
1192,2015-11-10,2015,11,8501875,2261875,958125,813750,1157500,778125,525625,46875,331875,1108125,167500,285625
1193,2015-11-11,2015,11,8635625,2265000,978125,828750,1170625,796250,520625,45000,333125,1116250,150000,348125
1194,2015-11-12,2015,11,8684375,2259375,986875,843750,1180000,797500,522500,40000,328125,1121875,122500,385625
1195,2015-11-13,2015,11,8643125,2252500,988750,865000,1187500,795000,518750,33125,320000,1101875,84375,397500
1196,2015-11-14,2015,11,8708750,2253125,988750,886250,1196875,796250,520000,40625,325000,1106875,111250,383750
1197,2015-11-15,2015,11,8774375,2247500,988750,892500,1211250,796875,528750,41250,325625,1107500,118125,415000
1198,2015-11-16,2015,11,8818125,2244375,988750,896875,1223750,797500,513750,25625,333750,1124375,118125,432500
1199,2015-11-17,2015,11,8860625,2240000,988750,903750,1223125,796875,497500,24375,340625,1129375,155625,435000
1200,2015-11-18,2015,11,8769375,2241250,988750,913750,1225000,792500,481875,18750,349375,1099375,88750,439375
1201,2015-11-19,2015,11,8623750,2250000,986250,921250,1223750,790000,446875,25000,366250,1073750,108125,311250
1202,2015-11-20,2015,11,8670625,2250000,988125,933750,1225000,788125,429375,40625,376875,1107500,161250,251250
1203,2015-11-21,2015,11,8845625,2250000,988750,944375,1223125,789375,416250,50000,388750,1127500,255625,269375
1204,2015-11-22,2015,11,8963125,2256250,988750,956250,1225000,784375,398750,53750,390000,1133125,296250,315000
1205,2015-11-23,2015,11,9069375,2257500,988750,964375,1224375,781250,393125,56250,392500,1131250,328750,383125
1206,2015-11-24,2015,11,9127500,2263125,988750,930625,1225000,787500,416875,65000,376875,1130625,367500,434375
1207,2015-11-25,2015,11,9280000,2271250,988750,913750,1225000,797500,498125,78125,365625,1131250,390000,474375
1208,2015-11-26,2015,11,9474375,2273125,988750,921875,1224375,797500,588750,87500,360000,1132500,421875,497500
1209,2015-11-27,2015,11,9584375,2270625,988750,940625,1225000,797500,656250,71875,358125,1130625,464375,517500
1210,2015-11-28,2015,11,9693125,2270625,988750,949375,1225000,797500,714375,73750,351875,1128125,505000,538750
1211,2015-11-29,2015,11,9763125,2271250,988750,948750,1225000,797500,736250,72500,346875,1132500,540625,556875
1212,2015-11-30,2015,11,9756875,2273750,988750,958750,1225000,797500,735625,81875,346250,1132500,486875,577500
1213,2015-12-01,2015,12,9863125,2274375,988750,986875,1225000,797500,742500,96875,348125,1130625,520625,576250
1214,2015-12-02,2015,12,10004375,2274375,988750,1015000,1225000,797500,760625,78125,345000,1129375,605000,588125
1215,2015-12-05,2015,12,10149375,2243750,988750,1126250,1224375,797500,716250,46875,348125,1131875,635000,645625
1216,2015-12-06,2015,12,10228125,2237500,988750,1157500,1225000,797500,709375,40000,358125,1130000,635000,673750
1217,2015-12-07,2015,12,10331875,2245000,988750,1178750,1225000,797500,709375,41250,365000,1134375,672500,689375
1218,2015-12-08,2015,12,10406250,2251250,988750,1197500,1225000,797500,732500,55000,358750,1131875,675000,693750
1219,2015-12-09,2015,12,10556875,2270625,988750,1205000,1225000,797500,768750,93750,355000,1131250,655000,718750
1220,2015-12-10,2015,12,10660000,2274375,988750,1206250,1225000,796875,796250,109375,364375,1131250,654375,721250
1221,2015-12-11,2015,12,10755000,2275000,988750,1206250,1224375,797500,810000,128125,370000,1132500,680625,705625
1222,2015-12-12,2015,12,10812500,2276250,988750,1205000,1224375,797500,790000,148750,378125,1133125,714375,700000
1223,2015-12-13,2015,12,10864375,2278125,988125,1204375,1224375,796875,779375,165625,381875,1132500,754375,701250
