,date,SIE,AO,BS,CS,ESS,LS,KS,BNS,GS,CA,HB,BB
473,2014-04-19,12493125.0,2278750.0,988750.0,1205000.0,1225000.0,769375.0,900000.0,425000.0,431875.0,1096875.0,1078750.0,1034375.0
474,2014-04-20,12528750.0,2278125.0,988750.0,1201250.0,1215000.0,767500.0,914375.0,423125.0,438125.0,1105625.0,1090000.0,1046875.0
475,2014-04-21,12518125.0,2279375.0,988750.0,1197500.0,1222500.0,766250.0,914375.0,408125.0,438750.0,1109375.0,1091875.0,1071250.0
476,2014-04-22,12471875.0,2278125.0,988750.0,1200000.0,1223125.0,755000.0,924375.0,428750.0,447500.0,1116250.0,1098125.0,1053750.0
477,2014-04-23,12455625.0,2278750.0,988750.0,1196250.0,1223125.0,771250.0,940625.0,438750.0,440000.0,1115625.0,1091250.0,1055625.0
478,2014-04-24,12490000.0,2278125.0,983750.0,1196250.0,1208750.0,778125.0,958125.0,453750.0,443125.0,1126875.0,1097500.0,1064375.0
479,2014-04-25,12488125.0,2277500.0,979375.0,1192500.0,1220625.0,795625.0,958125.0,465000.0,439375.0,1127500.0,1112500.0,1079375.0
480,2014-04-26,12449375.0,2278750.0,970625.0,1197500.0,1224375.0,794375.0,963125.0,473750.0,438125.0,1128750.0,1113125.0,1055625.0
481,2014-04-27,12426875.0,2278750.0,971250.0,1190625.0,1225000.0,796875.0,969375.0,489375.0,443125.0,1128125.0,1113750.0,1047500.0
482,2014-04-28,12387500.0,2278125.0,986875.0,1178125.0,1221875.0,797500.0,970000.0,495625.0,462500.0,1114375.0,1098750.0,1031250.0
483,2014-04-29,12291875.0,2277500.0,988750.0,1173125.0,1218750.0,796250.0,973125.0,494375.0,456875.0,1112500.0,1063125.0,1019375.0
484,2014-04-30,12176875.0,2278750.0,987500.0,1164375.0,1223125.0,795000.0,971875.0,490625.0,463750.0,1111875.0,1058750.0,1007500.0
485,2014-05-01,12080000.0,2277500.0,988750.0,1155000.0,1221875.0,796875.0,964375.0,476250.0,465625.0,1115000.0,1056250.0,985625.0
486,2014-05-02,12021250.0,2278125.0,987500.0,1145625.0,1223750.0,796875.0,940000.0,465000.0,463125.0,1110000.0,1070625.0,975000.0
487,2014-05-03,12026250.0,2278750.0,982500.0,1155625.0,1225000.0,791250.0,949375.0,463125.0,465000.0,1112500.0,1068750.0,964375.0
488,2014-05-04,11991875.0,2278125.0,975000.0,1175625.0,1211875.0,789375.0,958125.0,471875.0,458125.0,1115625.0,1071250.0,940625.0
489,2014-05-05,11948125.0,2278125.0,965000.0,1184375.0,1216875.0,796875.0,962500.0,485625.0,444375.0,1095000.0,1056875.0,921250.0
490,2014-05-06,11913750.0,2277500.0,963125.0,1181875.0,1224375.0,797500.0,973750.0,485000.0,427500.0,1083750.0,1060000.0,923750.0
491,2014-05-07,11890000.0,2278125.0,962500.0,1187500.0,1224375.0,797500.0,955000.0,478750.0,422500.0,1074375.0,1068750.0,926250.0
492,2014-05-08,11780000.0,2277500.0,960000.0,1184375.0,1219375.0,795625.0,936250.0,453750.0,421875.0,1065000.0,1060625.0,913750.0
493,2014-05-09,11681250.0,2278125.0,966250.0,1179375.0,1216250.0,794375.0,923125.0,435000.0,426875.0,1039375.0,1057500.0,900000.0
494,2014-05-10,11590625.0,2278125.0,964375.0,1168125.0,1207500.0,795000.0,925000.0,431875.0,430625.0,1031875.0,1016875.0,901250.0
495,2014-05-11,11496250.0,2278125.0,970625.0,1151250.0,1205000.0,795625.0,925000.0,433125.0,428750.0,1016250.0,995000.0,890000.0
496,2014-05-12,11478750.0,2280000.0,973750.0,1155000.0,1203125.0,793125.0,925000.0,420625.0,431250.0,1008125.0,1002500.0,880625.0
497,2014-05-13,11393750.0,2278125.0,968750.0,1146250.0,1205000.0,793750.0,914375.0,414375.0,436250.0,998750.0,1003125.0,851250.0
498,2014-05-14,11367500.0,2277500.0,976875.0,1150625.0,1200000.0,787500.0,919375.0,416250.0,436875.0,995625.0,978125.0,843125.0
499,2014-05-15,11320000.0,2278125.0,980000.0,1138125.0,1177500.0,787500.0,890000.0,399375.0,436250.0,992500.0,1010000.0,855000.0
500,2014-05-16,11271875.0,2276875.0,978750.0,1133750.0,1174375.0,766875.0,882500.0,398125.0,440625.0,988750.0,1017500.0,850000.0
501,2014-05-17,11210000.0,2278125.0,980625.0,1136875.0,1161250.0,761875.0,888125.0,377500.0,450000.0,989375.0,981875.0,846250.0
502,2014-05-18,11127500.0,2277500.0,981250.0,1133125.0,1150625.0,758750.0,868750.0,367500.0,450000.0,985000.0,993125.0,804375.0
503,2014-05-19,11095625.0,2278125.0,982500.0,1127500.0,1154375.0,737500.0,862500.0,363750.0,445625.0,985625.0,986875.0,813125.0
504,2014-05-20,11028750.0,2278125.0,983125.0,1133125.0,1145000.0,726875.0,861250.0,344375.0,445000.0,976250.0,996250.0,802500.0
505,2014-05-21,11017500.0,2278125.0,986875.0,1138750.0,1140000.0,729375.0,853125.0,336875.0,445625.0,976250.0,1001875.0,792500.0
506,2014-05-22,10961875.0,2279375.0,988750.0,1136250.0,1131250.0,721250.0,841250.0,333750.0,433750.0,972500.0,980625.0,823125.0
507,2014-05-23,10895625.0,2279375.0,988750.0,1134375.0,1125625.0,707500.0,843750.0,323125.0,428125.0,966250.0,983750.0,797500.0
508,2014-05-24,10849375.0,2279375.0,988750.0,1131875.0,1127500.0,704375.0,831250.0,323125.0,427500.0,957500.0,970625.0,806250.0
509,2014-05-25,10777500.0,2278125.0,988750.0,1123125.0,1131250.0,691250.0,821250.0,323125.0,395625.0,953750.0,978125.0,794375.0
510,2014-05-26,10670625.0,2278750.0,988750.0,1121875.0,1143750.0,685000.0,818125.0,321250.0,358750.0,941875.0,938125.0,779375.0
511,2014-05-27,10579375.0,2277500.0,988125.0,1121250.0,1149375.0,679375.0,810625.0,316250.0,356875.0,935625.0,925000.0,729375.0
512,2014-05-28,10513750.0,2279375.0,987500.0,1114375.0,1155625.0,669375.0,811875.0,301250.0,348750.0,933125.0,877500.0,745625.0
513,2014-05-29,10441875.0,2276875.0,971250.0,1106875.0,1147500.0,653750.0,802500.0,300625.0,361875.0,934375.0,921875.0,696250.0
514,2014-05-30,10455625.0,2278125.0,981250.0,1098750.0,1140000.0,648125.0,807500.0,307500.0,368125.0,916250.0,941250.0,700625.0
515,2014-05-31,10219375.0,2278750.0,973750.0,1089375.0,1133125.0,643125.0,804375.0,293750.0,369375.0,920000.0,760625.0,696250.0
516,2014-06-01,9985625.0,2271250.0,957500.0,1080000.0,1126250.0,642500.0,799375.0,310625.0,381250.0,924375.0,586875.0,664375.0
517,2014-06-02,10071875.0,2278125.0,948750.0,1065000.0,1123125.0,631875.0,798125.0,315625.0,359375.0,926250.0,830625.0,563750.0
518,2014-06-03,10046250.0,2277500.0,947500.0,1054375.0,1120000.0,620625.0,798125.0,299375.0,369375.0,923125.0,832500.0,579375.0
519,2014-06-04,9988750.0,2278750.0,953750.0,1048125.0,1119375.0,614375.0,774375.0,304375.0,335625.0,928125.0,806875.0,598750.0
520,2014-06-05,9871875.0,2277500.0,946250.0,1046250.0,1123125.0,598750.0,772500.0,298750.0,326250.0,923750.0,820625.0,521250.0
521,2014-06-06,9781875.0,2277500.0,938750.0,1055625.0,1121250.0,585625.0,770625.0,270000.0,341250.0,923125.0,790625.0,502500.0
522,2014-06-07,9669375.0,2278750.0,933125.0,1056875.0,1115625.0,561875.0,775625.0,246875.0,327500.0,918750.0,727500.0,521875.0
523,2014-06-08,9665625.0,2278125.0,928125.0,1053125.0,1110000.0,551250.0,777500.0,262500.0,340625.0,918125.0,740625.0,511250.0
524,2014-06-09,9528750.0,2278125.0,925000.0,1052500.0,1111250.0,499375.0,763125.0,245625.0,354375.0,915625.0,711250.0,478750.0
525,2014-06-10,9368125.0,2277500.0,926250.0,1043125.0,1106250.0,481250.0,746875.0,249375.0,325625.0,912500.0,693125.0,419375.0
526,2014-06-11,9400000.0,2278125.0,909375.0,1042500.0,1086250.0,554375.0,764375.0,241875.0,303750.0,915000.0,711875.0,409375.0
527,2014-06-12,9338750.0,2276875.0,919375.0,1028125.0,1108125.0,592500.0,764375.0,258125.0,301875.0,891250.0,604375.0,425625.0
528,2014-06-13,9251875.0,2279375.0,896250.0,1035625.0,1111250.0,551875.0,760000.0,256875.0,303125.0,868125.0,587500.0,426250.0
529,2014-06-14,9034375.0,2278125.0,875000.0,1043125.0,1066875.0,508125.0,750625.0,253125.0,276875.0,865625.0,572500.0,393125.0
530,2014-06-15,8983125.0,2278750.0,903125.0,1040625.0,1042500.0,538125.0,757500.0,250000.0,286875.0,855000.0,588125.0,294375.0
531,2014-06-16,8885625.0,2278125.0,915000.0,1029375.0,1088750.0,523125.0,737500.0,248125.0,265000.0,861875.0,533750.0,261250.0
532,2014-06-17,8880625.0,2278750.0,893750.0,1027500.0,1083125.0,545000.0,711250.0,246250.0,247500.0,845625.0,554375.0,260625.0
533,2014-06-18,8639375.0,2278125.0,819375.0,1022500.0,1111250.0,536250.0,669375.0,240625.0,252500.0,788125.0,537500.0,247500.0
534,2014-06-19,8485000.0,2276875.0,804375.0,1018125.0,1100000.0,508125.0,663750.0,240000.0,268125.0,771250.0,506250.0,202500.0
535,2014-06-20,8345625.0,2275625.0,834375.0,1006250.0,1094375.0,521250.0,618750.0,241250.0,261250.0,750625.0,401250.0,207500.0
536,2014-06-21,8281875.0,2278750.0,833750.0,986875.0,1082500.0,496875.0,595000.0,238750.0,262500.0,795000.0,400000.0,194375.0
537,2014-06-22,8070625.0,2278125.0,771875.0,984375.0,1085000.0,463750.0,603125.0,236250.0,238750.0,855000.0,263125.0,178750.0
538,2014-06-23,8089375.0,2277500.0,726250.0,980000.0,1087500.0,460000.0,621250.0,232500.0,206250.0,846875.0,386250.0,165000.0
539,2014-06-24,8036250.0,2277500.0,725000.0,975625.0,1076875.0,469375.0,611875.0,231875.0,208125.0,819375.0,385000.0,164375.0
540,2014-06-25,7946250.0,2278750.0,797500.0,973125.0,1077500.0,476250.0,618125.0,220625.0,221250.0,818750.0,236250.0,136875.0
541,2014-06-26,7872500.0,2277500.0,795000.0,958125.0,1053750.0,463750.0,611250.0,221875.0,205625.0,810625.0,283125.0,118125.0
542,2014-06-27,7683750.0,2277500.0,785625.0,952500.0,1030000.0,457500.0,608125.0,221875.0,171875.0,836250.0,168750.0,109375.0
543,2014-06-28,7611250.0,2274375.0,772500.0,943750.0,1061250.0,458125.0,592500.0,215000.0,168750.0,812500.0,168125.0,90000.0
544,2014-06-29,7571875.0,2271250.0,760625.0,942500.0,1061875.0,446875.0,586250.0,210625.0,183125.0,847500.0,125000.0,91250.0
545,2014-06-30,7455625.0,2274375.0,768125.0,926250.0,1070625.0,420000.0,550625.0,208750.0,140000.0,856875.0,111875.0,91250.0
546,2014-07-01,7325625.0,2273750.0,748125.0,906250.0,1045625.0,411250.0,485625.0,199375.0,178750.0,866250.0,95000.0,85000.0
547,2014-07-02,7181250.0,2272500.0,718750.0,896875.0,1043750.0,398125.0,445000.0,196250.0,138125.0,853750.0,105625.0,84375.0
548,2014-07-03,7021875.0,2273750.0,698750.0,881875.0,1040625.0,368125.0,386250.0,195000.0,118750.0,850000.0,107500.0,79375.0
549,2014-07-04,6945625.0,2275625.0,691875.0,879375.0,1036875.0,359375.0,343125.0,190625.0,138750.0,841875.0,106250.0,62500.0
550,2014-07-05,6907500.0,2276250.0,681250.0,875625.0,1040000.0,318750.0,375000.0,200000.0,172500.0,828750.0,69375.0,53125.0
551,2014-07-06,6921875.0,2274375.0,693750.0,874375.0,1049375.0,273750.0,428125.0,195625.0,133125.0,830000.0,107500.0,41875.0
552,2014-07-07,6846250.0,2271250.0,698750.0,878125.0,1020000.0,274375.0,413750.0,192500.0,135000.0,826875.0,74375.0,34375.0
553,2014-07-08,6773750.0,2268125.0,693125.0,848125.0,1018750.0,266875.0,381250.0,202500.0,130000.0,825625.0,73125.0,35000.0
554,2014-07-09,6634375.0,2260625.0,700000.0,848750.0,995000.0,251875.0,354375.0,190000.0,92500.0,828750.0,69375.0,31250.0
555,2014-07-10,6575625.0,2261250.0,711250.0,838125.0,965625.0,221250.0,391875.0,185000.0,81250.0,820625.0,53750.0,33125.0
556,2014-07-11,6446875.0,2264375.0,690625.0,813750.0,912500.0,213750.0,375625.0,179375.0,89375.0,810625.0,48125.0,33125.0
557,2014-07-12,6356250.0,2266250.0,661250.0,800625.0,875625.0,216250.0,306250.0,188750.0,138125.0,810625.0,48125.0,35000.0
558,2014-07-13,6300625.0,2270000.0,652500.0,778750.0,927500.0,199375.0,275625.0,198750.0,143750.0,765625.0,45000.0,31250.0
559,2014-07-14,6155625.0,2268125.0,641250.0,785000.0,876875.0,189375.0,265000.0,208750.0,118750.0,717500.0,42500.0,30000.0
560,2014-07-15,6050625.0,2266875.0,650625.0,815000.0,852500.0,193125.0,256250.0,204375.0,84375.0,645625.0,39375.0,27500.0
561,2014-07-16,5985625.0,2260625.0,664375.0,723125.0,901250.0,165625.0,255000.0,193750.0,71875.0,672500.0,36250.0,29375.0
562,2014-07-17,5736250.0,2257500.0,616250.0,636875.0,831250.0,150625.0,265000.0,183750.0,66875.0,656250.0,32500.0,23125.0
563,2014-07-18,5641250.0,2260000.0,594375.0,733125.0,770625.0,153125.0,242500.0,178750.0,65625.0,594375.0,20625.0,15000.0
564,2014-07-19,5661250.0,2259375.0,635000.0,748125.0,753125.0,149375.0,212500.0,178125.0,69375.0,618125.0,16875.0,13125.0
565,2014-07-20,5712500.0,2260625.0,620625.0,739375.0,820000.0,150625.0,189375.0,180000.0,83750.0,631875.0,20000.0,8750.0
566,2014-07-21,5674375.0,2261875.0,605000.0,721250.0,805000.0,151250.0,176250.0,188125.0,90000.0,640000.0,21875.0,8125.0
567,2014-07-22,5716250.0,2260625.0,653125.0,743750.0,830625.0,147500.0,183125.0,186875.0,76250.0,611250.0,11875.0,4375.0
568,2014-07-23,5655000.0,2258125.0,673750.0,696250.0,814375.0,164375.0,203125.0,158750.0,60625.0,605000.0,8125.0,5000.0
569,2014-07-24,5595000.0,2251875.0,627500.0,717500.0,771875.0,162500.0,222500.0,165625.0,58125.0,602500.0,8125.0,3125.0
570,2014-07-25,5632500.0,2258750.0,594375.0,756875.0,820000.0,172500.0,187500.0,159375.0,63750.0,596250.0,8125.0,10000.0
571,2014-07-26,5608125.0,2256875.0,651875.0,790625.0,817500.0,151250.0,135000.0,163750.0,54375.0,557500.0,11875.0,11250.0
572,2014-07-27,5578750.0,2250625.0,631875.0,786875.0,833750.0,117500.0,125000.0,165000.0,72500.0,564375.0,12500.0,8125.0
573,2014-07-28,5585000.0,2254375.0,688125.0,796250.0,802500.0,116875.0,126875.0,180625.0,70625.0,528125.0,10000.0,3750.0
574,2014-07-29,5461250.0,2253125.0,665000.0,749375.0,753750.0,90625.0,121875.0,196875.0,84375.0,533125.0,5625.0,4375.0
575,2014-07-30,5320000.0,2233750.0,650625.0,740625.0,662500.0,59375.0,155000.0,198125.0,85625.0,520625.0,3125.0,5625.0
576,2014-07-31,5131875.0,2208125.0,675625.0,565000.0,634375.0,110000.0,149375.0,205625.0,69375.0,501250.0,0.0,5000.0
577,2014-08-01,5008125.0,2252500.0,645000.0,495000.0,636250.0,125000.0,116875.0,183750.0,50000.0,486875.0,5000.0,6875.0
578,2014-08-02,5005000.0,2256250.0,633125.0,553125.0,625000.0,108750.0,91875.0,196250.0,48125.0,485000.0,0.0,3750.0
579,2014-08-03,5011875.0,2244375.0,631250.0,563750.0,567500.0,84375.0,116875.0,201250.0,58750.0,531875.0,5625.0,2500.0
580,2014-08-04,5100000.0,2236875.0,640625.0,680625.0,553750.0,100625.0,121875.0,205625.0,61250.0,495000.0,0.0,2500.0
581,2014-08-05,5058125.0,2251250.0,645625.0,581250.0,564375.0,91250.0,132500.0,213750.0,70625.0,499375.0,0.0,4375.0
582,2014-08-06,4940000.0,2234375.0,650625.0,570625.0,488125.0,76875.0,121250.0,207500.0,56875.0,528125.0,0.0,5000.0
583,2014-08-07,4975625.0,2208750.0,650625.0,593750.0,568750.0,46250.0,118125.0,211875.0,56250.0,515000.0,0.0,5000.0
584,2014-08-08,5008750.0,2228125.0,655000.0,591250.0,550000.0,80625.0,111250.0,220000.0,63750.0,496875.0,5000.0,5000.0
585,2014-08-09,4900000.0,2180625.0,646875.0,591875.0,583750.0,57500.0,90000.0,206875.0,49375.0,484375.0,625.0,5000.0
586,2014-08-10,4844375.0,2133750.0,683750.0,598750.0,587500.0,36250.0,90625.0,180625.0,48125.0,481250.0,625.0,2500.0
587,2014-08-11,4838750.0,2102500.0,692500.0,596250.0,610000.0,46250.0,89375.0,161875.0,47500.0,483750.0,0.0,4375.0
588,2014-08-12,4872500.0,2131875.0,695000.0,583750.0,605000.0,19375.0,77500.0,171875.0,50000.0,531250.0,0.0,4375.0
589,2014-08-13,4817500.0,2111250.0,690000.0,582500.0,591875.0,5625.0,61250.0,205625.0,58750.0,508125.0,0.0,2500.0
590,2014-08-14,4852500.0,2135000.0,688750.0,573750.0,590000.0,10000.0,56250.0,211250.0,63125.0,520000.0,1250.0,1875.0
591,2014-08-15,4788750.0,2107500.0,676875.0,558750.0,567500.0,15625.0,56875.0,215625.0,71875.0,513750.0,0.0,3750.0
592,2014-08-16,4740000.0,2086250.0,676875.0,542500.0,552500.0,10625.0,75625.0,212500.0,68125.0,510000.0,0.0,3750.0
593,2014-08-17,4629375.0,2078125.0,647500.0,515625.0,498125.0,6875.0,67500.0,211875.0,78125.0,521875.0,1875.0,1875.0
594,2014-08-18,4533750.0,2103125.0,640625.0,461250.0,437500.0,9375.0,70000.0,218125.0,82500.0,505625.0,0.0,2500.0
595,2014-08-19,4510625.0,2118125.0,618750.0,473750.0,421250.0,8750.0,76875.0,218750.0,85625.0,483125.0,0.0,3125.0
596,2014-08-20,4435000.0,2078125.0,645000.0,417500.0,445000.0,8750.0,82500.0,210000.0,88750.0,455625.0,0.0,2500.0
597,2014-08-21,4343125.0,2041250.0,606875.0,402500.0,441250.0,9375.0,75000.0,213750.0,88125.0,463125.0,625.0,625.0
598,2014-08-22,4248125.0,2055000.0,602500.0,384375.0,385000.0,10625.0,54375.0,221250.0,83125.0,450625.0,0.0,1250.0
599,2014-08-23,4196875.0,2023750.0,600625.0,385000.0,408750.0,3750.0,39375.0,211875.0,75625.0,442500.0,0.0,1875.0
600,2014-08-24,4206250.0,2026875.0,583125.0,400625.0,418750.0,3125.0,43750.0,216875.0,68125.0,442500.0,0.0,2500.0
601,2014-08-25,4194375.0,2025625.0,600625.0,401250.0,358750.0,3750.0,54375.0,225000.0,65000.0,449375.0,0.0,3750.0
602,2014-08-26,4137500.0,2020625.0,615625.0,379375.0,303750.0,5000.0,58750.0,232500.0,68125.0,449375.0,0.0,3125.0
603,2014-08-27,4109375.0,1980625.0,606875.0,367500.0,360000.0,5625.0,56875.0,232500.0,66875.0,429375.0,0.0,2500.0
604,2014-08-28,4182500.0,2049375.0,573125.0,373125.0,392500.0,6250.0,58750.0,214375.0,61250.0,450625.0,0.0,1875.0
605,2014-08-29,4191250.0,2062500.0,570625.0,368125.0,401875.0,7500.0,48750.0,205625.0,70000.0,453750.0,0.0,2500.0
606,2014-08-30,4166875.0,1989375.0,581875.0,365000.0,412500.0,8125.0,46250.0,230625.0,70625.0,457500.0,0.0,2500.0
607,2014-08-31,4068125.0,1944375.0,581250.0,329375.0,386250.0,6875.0,42500.0,237500.0,70625.0,466250.0,0.0,1875.0
608,2014-09-01,4083125.0,1952500.0,567500.0,335000.0,395625.0,6250.0,39375.0,240000.0,73125.0,466875.0,0.0,2500.0
609,2014-09-02,4027500.0,1958125.0,555000.0,330000.0,395000.0,5000.0,38750.0,243750.0,68750.0,430000.0,0.0,2500.0
610,2014-09-03,4033125.0,1957500.0,564375.0,345000.0,390625.0,1250.0,35625.0,236875.0,73750.0,422500.0,0.0,2500.0
611,2014-09-04,4003125.0,1940000.0,568125.0,343750.0,371875.0,0.0,36875.0,228125.0,78125.0,410000.0,0.0,4375.0
612,2014-09-05,4030625.0,1974375.0,575625.0,347500.0,350625.0,0.0,32500.0,223125.0,80625.0,429375.0,0.0,5625.0
613,2014-09-06,4018750.0,2000000.0,570000.0,344375.0,335000.0,0.0,35000.0,222500.0,80000.0,423750.0,0.0,7500.0
614,2014-09-07,3978125.0,2018125.0,563750.0,303750.0,317500.0,625.0,41250.0,216875.0,81250.0,428125.0,0.0,6875.0
615,2014-09-08,3984375.0,2033750.0,528750.0,310000.0,325625.0,0.0,36250.0,230000.0,89375.0,420625.0,0.0,9375.0
616,2014-09-09,3973125.0,2042500.0,523750.0,318750.0,311875.0,0.0,35000.0,226250.0,96875.0,411250.0,0.0,5625.0
617,2014-09-10,4026875.0,2045625.0,550000.0,331875.0,321875.0,0.0,35625.0,221250.0,93125.0,396875.0,0.0,3125.0
618,2014-09-11,4007500.0,2060000.0,584375.0,331875.0,278125.0,0.0,35000.0,216875.0,102500.0,394375.0,0.0,4375.0
619,2014-09-12,3977500.0,2080000.0,575625.0,335000.0,248750.0,0.0,32500.0,221875.0,96875.0,380625.0,0.0,5625.0
620,2014-09-13,3954375.0,2099375.0,589375.0,344375.0,233125.0,0.0,30625.0,205000.0,72500.0,373125.0,0.0,6250.0
621,2014-09-14,4003125.0,2113125.0,606875.0,336250.0,245000.0,3750.0,27500.0,200625.0,87500.0,376250.0,0.0,5625.0
622,2014-09-15,4031875.0,2105000.0,608125.0,326250.0,266250.0,3125.0,21875.0,201250.0,107500.0,380625.0,0.0,10000.0
623,2014-09-16,3993125.0,2108125.0,608125.0,326875.0,266875.0,1875.0,21875.0,186875.0,71875.0,389375.0,0.0,11250.0
624,2014-09-17,4053750.0,2089375.0,618750.0,353750.0,280000.0,0.0,13750.0,181875.0,92500.0,411250.0,0.0,11250.0
625,2014-09-18,3992500.0,2002500.0,636250.0,365000.0,288750.0,0.0,12500.0,167500.0,88125.0,420000.0,0.0,11250.0
626,2014-09-19,3983750.0,1964375.0,646875.0,353750.0,291250.0,0.0,10000.0,177500.0,100625.0,428750.0,0.0,10625.0
627,2014-09-20,4067500.0,1971250.0,671250.0,360000.0,313750.0,0.0,7500.0,176875.0,118125.0,437500.0,0.0,9375.0
628,2014-09-21,4116250.0,1966250.0,677500.0,382500.0,327500.0,0.0,6875.0,175000.0,136250.0,432500.0,0.0,11250.0
629,2014-09-22,4123125.0,1987500.0,676875.0,389375.0,353125.0,0.0,7500.0,168750.0,111250.0,416875.0,0.0,11250.0
630,2014-09-23,4162500.0,2008125.0,671250.0,404375.0,382500.0,0.0,11250.0,163125.0,80625.0,430625.0,0.0,10625.0
631,2014-09-24,4240000.0,2028125.0,670000.0,419375.0,420625.0,0.0,11875.0,137500.0,92500.0,449375.0,0.0,9375.0
632,2014-09-25,4366250.0,2106250.0,676875.0,432500.0,420000.0,1250.0,11250.0,126875.0,97500.0,484375.0,0.0,9375.0
633,2014-09-26,4371250.0,2078125.0,691250.0,435625.0,405000.0,9375.0,13750.0,133750.0,106250.0,485000.0,0.0,12500.0
634,2014-09-27,4425625.0,2079375.0,703125.0,413125.0,391250.0,12500.0,11875.0,138125.0,126875.0,527500.0,0.0,21250.0
635,2014-09-28,4445000.0,2103125.0,693750.0,397500.0,390000.0,6250.0,7500.0,151875.0,138125.0,534375.0,0.0,21875.0
636,2014-09-29,4453125.0,2078750.0,680000.0,397500.0,406250.0,1250.0,9375.0,156250.0,163125.0,542500.0,0.0,14375.0
637,2014-09-30,4556250.0,2086250.0,670625.0,407500.0,407500.0,4375.0,20000.0,185000.0,199375.0,558750.0,0.0,16875.0
638,2014-10-01,4609375.0,2110625.0,670625.0,415000.0,395000.0,10625.0,23750.0,213125.0,186250.0,571250.0,0.0,11875.0
639,2014-10-02,4668125.0,2133125.0,671250.0,419375.0,419375.0,11875.0,29375.0,208125.0,176250.0,588125.0,0.0,11250.0
640,2014-10-03,4755625.0,2156250.0,675625.0,433125.0,417500.0,11875.0,29375.0,210000.0,167500.0,634375.0,0.0,12500.0
641,2014-10-04,4786875.0,2166875.0,682500.0,456875.0,418750.0,16875.0,30625.0,160625.0,145625.0,688750.0,0.0,19375.0
642,2014-10-05,4883750.0,2177500.0,685000.0,481250.0,423125.0,18125.0,45000.0,168750.0,156875.0,706250.0,0.0,21875.0
643,2014-10-06,4965625.0,2195000.0,691250.0,496250.0,430000.0,20625.0,40625.0,178125.0,202500.0,687500.0,0.0,21250.0
644,2014-10-07,4988750.0,2196250.0,691875.0,490625.0,458750.0,26250.0,42500.0,180000.0,225000.0,655000.0,0.0,21250.0
645,2014-10-08,5063125.0,2221875.0,693125.0,499375.0,480000.0,42500.0,57500.0,181250.0,190000.0,675000.0,0.0,21875.0
646,2014-10-09,5200625.0,2250000.0,659375.0,505625.0,485625.0,56875.0,113125.0,200000.0,203125.0,704375.0,0.0,22500.0
647,2014-10-10,5363750.0,2256875.0,665000.0,530000.0,486875.0,76875.0,151250.0,206250.0,241875.0,725625.0,0.0,22500.0
648,2014-10-11,5449375.0,2260000.0,681250.0,540000.0,493125.0,105000.0,176250.0,230625.0,247500.0,693125.0,0.0,22500.0
649,2014-10-12,5555000.0,2263125.0,712500.0,551875.0,513125.0,139375.0,200000.0,245625.0,255000.0,651250.0,0.0,22500.0
650,2014-10-13,5676875.0,2260625.0,715000.0,571875.0,535000.0,154375.0,217500.0,263750.0,270000.0,661875.0,0.0,22500.0
651,2014-10-14,5773125.0,2243125.0,728750.0,583750.0,520000.0,173750.0,262500.0,291250.0,276250.0,672500.0,0.0,19375.0
652,2014-10-15,5830000.0,2238125.0,732500.0,585625.0,521875.0,178125.0,292500.0,305625.0,266875.0,690000.0,0.0,18750.0
653,2014-10-16,5961250.0,2236875.0,723125.0,592500.0,546875.0,176250.0,353750.0,315000.0,270625.0,724375.0,0.0,21250.0
654,2014-10-17,6126250.0,2241875.0,728125.0,611250.0,571250.0,187500.0,403750.0,324375.0,283125.0,751250.0,0.0,20625.0
655,2014-10-18,6270000.0,2251250.0,735000.0,623125.0,595000.0,221250.0,453750.0,307500.0,288125.0,768750.0,0.0,22500.0
656,2014-10-19,6483125.0,2256250.0,738750.0,634375.0,646250.0,253125.0,544375.0,308750.0,288750.0,788125.0,0.0,21250.0
657,2014-10-20,6650625.0,2260000.0,740625.0,636250.0,688750.0,266875.0,603750.0,308750.0,296875.0,820000.0,0.0,23125.0
658,2014-10-21,6712500.0,2265625.0,744375.0,653750.0,721250.0,248125.0,649375.0,301875.0,280000.0,822500.0,0.0,23125.0
659,2014-10-22,6778750.0,2272500.0,752500.0,663125.0,746250.0,264375.0,667500.0,291875.0,267500.0,829375.0,0.0,21250.0
660,2014-10-23,6878750.0,2275625.0,753750.0,671875.0,787500.0,353750.0,646250.0,263125.0,265625.0,835625.0,0.0,22500.0
661,2014-10-24,6986875.0,2276250.0,758750.0,685000.0,814375.0,484375.0,611250.0,236875.0,257500.0,831250.0,0.0,22500.0
662,2014-10-25,7165000.0,2278125.0,768750.0,700625.0,880625.0,582500.0,611875.0,198750.0,248125.0,862500.0,625.0,23125.0
663,2014-10-26,7355000.0,2275000.0,773750.0,713750.0,925000.0,656250.0,628125.0,170000.0,238750.0,935000.0,1250.0,23750.0
664,2014-10-27,7471875.0,2261250.0,773750.0,721875.0,955625.0,706875.0,651875.0,150625.0,239375.0,958125.0,0.0,30000.0
665,2014-10-28,7613750.0,2262500.0,788750.0,730625.0,1002500.0,727500.0,676250.0,150000.0,246875.0,973125.0,0.0,28750.0
666,2014-10-29,7713750.0,2264375.0,790000.0,741250.0,1015000.0,732500.0,693750.0,155625.0,264375.0,982500.0,0.0,37500.0
667,2014-10-30,7850000.0,2269375.0,817500.0,763125.0,1023750.0,758750.0,698750.0,172500.0,281875.0,993750.0,0.0,30000.0
